,id,Game Number,Guess,Answer,username,Feedback,Output,Score
,599,1598,1,AWOKE,user_2,bybbg,⬜️🟨⬜️⬜️🟩,36.8126998866849
,600,1598,2,AWOKE,user_2,bbygg,⬜️⬜️🟨🟩🟩,61.5960469842849
,601,1598,3,AWOKE,user_2,ggggg,🟩🟩🟩🟩🟩,130
,602,1598,1,AWOKE,user_4,bybby,⬜️🟨⬜️⬜️🟨,17.9754410661697
,603,1598,2,AWOKE,user_4,bbggg,⬜️⬜️🟩🟩🟩,80.4333058048
,604,1598,3,AWOKE,user_4,ggggg,🟩🟩🟩🟩🟩,130
,605,1598,1,AWOKE,user_1,bbyyb,⬜️⬜️🟨🟨⬜️,17.9754410661697
,606,1598,2,AWOKE,user_1,byybb,⬜️🟨🟨⬜️⬜️,17.9754410661697
,607,1598,3,AWOKE,user_1,gbgbg,🟩⬜️🟩⬜️🟩,80.4333058048
,608,1598,4,AWOKE,user_1,ggggg,🟩🟩🟩🟩🟩,130
,609,1598,1,AWOKE,user_5,bbbbg,⬜️⬜️⬜️⬜️🟩,30.8666116096
,610,1598,2,AWOKE,user_5,yybgg,🟨🟨⬜️🟩🟩,67.5421352613697
,611,1598,3,AWOKE,user_5,ggbgg,🟩🟩⬜️🟩🟩,105.2166529024
,612,1598,4,AWOKE,user_5,ggggg,🟩🟩🟩🟩🟩,130
,613,1598,1,AWOKE,user_15,bbyyb,⬜️⬜️🟨🟨⬜️,17.9754410661697
,614,1598,2,AWOKE,user_15,byybb,⬜️🟨🟨⬜️⬜️,17.9754410661697
,615,1598,3,AWOKE,user_15,gbgbg,🟩⬜️🟩⬜️🟩,80.4333058048
,616,1598,4,AWOKE,user_15,ggggg,🟩🟩🟩🟩🟩,130
,617,1598,1,AWOKE,user_12,bybby,⬜️🟨⬜️⬜️🟨,17.9754410661697
,618,1598,2,AWOKE,user_12,byybb,⬜️🟨🟨⬜️⬜️,17.9754410661697
,619,1598,3,AWOKE,user_12,bbybg,⬜️⬜️🟨⬜️🟩,36.8126998866849
,620,1598,4,AWOKE,user_12,ggggg,🟩🟩🟩🟩🟩,130
,621,1598,1,AWOKE,user_0,gbbyb,🟩⬜️⬜️🟨⬜️,36.8126998866849
,622,1598,2,AWOKE,user_0,gygbb,🟩🟨🟩⬜️⬜️,61.5960469842849
,623,1598,3,AWOKE,user_0,gbgbg,🟩⬜️🟩⬜️🟩,80.4333058048
,624,1598,4,AWOKE,user_0,gbgbg,🟩⬜️🟩⬜️🟩,80.4333058048
,625,1598,5,AWOKE,user_0,ggggg,🟩🟩🟩🟩🟩,130
,626,1598,1,AWOKE,user_18,gbbby,🟩⬜️⬜️⬜️🟨,36.8126998866849
,627,1598,2,AWOKE,user_18,gbbyb,🟩⬜️⬜️🟨⬜️,36.8126998866849
,628,1598,3,AWOKE,user_18,gbgbb,🟩⬜️🟩⬜️⬜️,55.6499587072
,629,1598,4,AWOKE,user_18,gbgbg,🟩⬜️🟩⬜️🟩,80.4333058048
,630,1598,5,AWOKE,user_18,ggggg,🟩🟩🟩🟩🟩,130
,631,1598,1,AWOKE,user_8,bbybb,⬜️⬜️🟨⬜️⬜️,12.0293527890849
,632,1598,2,AWOKE,user_8,bybbg,⬜️🟨⬜️⬜️🟩,36.8126998866849
,633,1598,3,AWOKE,user_8,gbbbg,🟩⬜️⬜️⬜️🟩,55.6499587072
,634,1598,4,AWOKE,user_8,gbgbg,🟩⬜️🟩⬜️🟩,80.4333058048
,635,1598,5,AWOKE,user_8,ggggg,🟩🟩🟩🟩🟩,130
,636,1598,1,AWOKE,user_17,gbbby,🟩⬜️⬜️⬜️🟨,36.8126998866849
,637,1598,2,AWOKE,user_17,bybyb,⬜️🟨⬜️🟨⬜️,17.9754410661697
,638,1598,3,AWOKE,user_17,gbgbg,🟩⬜️🟩⬜️🟩,80.4333058048
,639,1598,4,AWOKE,user_17,gbgbg,🟩⬜️🟩⬜️🟩,80.4333058048
,640,1598,5,AWOKE,user_17,gbggg,🟩⬜️🟩🟩🟩,105.2166529024
,641,1598,6,AWOKE,user_17,ggggg,🟩🟩🟩🟩🟩,130
,642,1598,1,AWOKE,user_3,yybbb,🟨🟨⬜️⬜️⬜️,17.9754410661697
,643,1598,2,AWOKE,user_3,bybbb,⬜️🟨⬜️⬜️⬜️,12.0293527890849
,644,1598,3,AWOKE,user_3,bbybb,⬜️⬜️🟨⬜️⬜️,12.0293527890849
,645,1598,4,AWOKE,user_3,gbgbb,🟩⬜️🟩⬜️⬜️,55.6499587072
,646,1598,5,AWOKE,user_3,gbbbg,🟩⬜️⬜️⬜️🟩,55.6499587072
,647,1598,6,AWOKE,user_3,ggggg,🟩🟩🟩🟩🟩,130
,648,1598,1,AWOKE,user_21,bbybb,⬜️⬜️🟨⬜️⬜️,12.0293527890849
,649,1598,2,AWOKE,user_21,bbybg,⬜️⬜️🟨⬜️🟩,36.8126998866849
,650,1598,3,AWOKE,user_21,bybyb,⬜️🟨⬜️🟨⬜️,17.9754410661697
,651,1598,4,AWOKE,user_21,gbbbg,🟩⬜️⬜️⬜️🟩,55.6499587072
,652,1598,5,AWOKE,user_21,gbbbg,🟩⬜️⬜️⬜️🟩,55.6499587072
,653,1598,6,AWOKE,user_21,gbgbg,🟩⬜️🟩⬜️🟩,80.4333058048
,654,1599,1,VENUE,user_4,bgbbb,⬜️🟩⬜️⬜️⬜️,30.8666116096
,655,1599,2,VENUE,user_4,bbgyb,⬜️⬜️🟩🟨⬜️,36.8126998866849
,656,1599,3,VENUE,user_4,ggggg,🟩🟩🟩🟩🟩,130
,657,1599,1,VENUE,user_12,bgbbb,⬜️🟩⬜️⬜️⬜️,30.8666116096
,658,1599,2,VENUE,user_12,bgybb,⬜️🟩🟨⬜️⬜️,36.8126998866849
,659,1599,3,VENUE,user_12,ggggg,🟩🟩🟩🟩🟩,130
,660,1599,1,VENUE,user_18,bybbb,⬜️🟨⬜️⬜️⬜️,12.0293527890849
,661,1599,2,VENUE,user_18,bbybg,⬜️⬜️🟨⬜️🟩,36.8126998866849
,662,1599,3,VENUE,user_18,ggggg,🟩🟩🟩🟩🟩,130
,663,1599,1,VENUE,user_13,bbyyb,⬜️⬜️🟨🟨⬜️,17.9754410661697
,664,1599,2,VENUE,user_13,bygbb,⬜️🟨🟩⬜️⬜️,36.8126998866849
,665,1599,3,VENUE,user_13,bbggb,⬜️⬜️🟩🟩⬜️,55.6499587072
,666,1599,4,VENUE,user_13,ggggg,🟩🟩🟩🟩🟩,130
,667,1599,1,VENUE,user_8,byybb,⬜️🟨🟨⬜️⬜️,17.9754410661697
,668,1599,2,VENUE,user_8,ybyyy,🟨⬜️🟨🟨🟨,29.8676176203394
,669,1599,3,VENUE,user_8,ygbyg,🟨🟩⬜️🟨🟩,67.5421352613697
,670,1599,4,VENUE,user_8,ggggg,🟩🟩🟩🟩🟩,130
,671,1599,1,VENUE,user_15,bbybb,⬜️⬜️🟨⬜️⬜️,12.0293527890849
,672,1599,2,VENUE,user_15,bbbbg,⬜️⬜️⬜️⬜️🟩,30.8666116096
,673,1599,3,VENUE,user_15,bygbg,⬜️🟨🟩⬜️🟩,61.5960469842849
,674,1599,4,VENUE,user_15,ggggg,🟩🟩🟩🟩🟩,130
,675,1599,1,VENUE,user_17,bybbb,⬜️🟨⬜️⬜️⬜️,12.0293527890849
,676,1599,2,VENUE,user_17,bbybb,⬜️⬜️🟨⬜️⬜️,12.0293527890849
,677,1599,3,VENUE,user_17,yybbg,🟨🟨⬜️⬜️🟩,42.7587881637697
,678,1599,4,VENUE,user_17,ggggg,🟩🟩🟩🟩🟩,130
,679,1599,1,VENUE,user_3,ybbbb,🟨⬜️⬜️⬜️⬜️,12.0293527890849
,680,1599,2,VENUE,user_3,bbyyb,⬜️⬜️🟨🟨⬜️,17.9754410661697
,681,1599,3,VENUE,user_3,bybbb,⬜️🟨⬜️⬜️⬜️,12.0293527890849
,682,1599,4,VENUE,user_3,bbgbb,⬜️⬜️🟩⬜️⬜️,30.8666116096
,683,1599,5,VENUE,user_3,ggggg,🟩🟩🟩🟩🟩,130
,684,1599,1,VENUE,user_1,bbyby,⬜️⬜️🟨⬜️🟨,17.9754410661697
,685,1599,2,VENUE,user_1,bbgyb,⬜️⬜️🟩🟨⬜️,36.8126998866849
,686,1599,3,VENUE,user_1,bggbb,⬜️🟩🟩⬜️⬜️,55.6499587072
,687,1599,4,VENUE,user_1,bggbb,⬜️🟩🟩⬜️⬜️,55.6499587072
,688,1599,5,VENUE,user_1,ggggg,🟩🟩🟩🟩🟩,130
,689,1599,1,VENUE,user_0,bbbyy,⬜️⬜️⬜️🟨🟨,17.9754410661697
,690,1599,2,VENUE,user_0,bbyyg,⬜️⬜️🟨🟨🟩,42.7587881637697
,691,1599,3,VENUE,user_0,bygbg,⬜️🟨🟩⬜️🟩,61.5960469842849
,692,1599,4,VENUE,user_0,bygbg,⬜️🟨🟩⬜️🟩,61.5960469842849
,693,1599,5,VENUE,user_0,ggggg,🟩🟩🟩🟩🟩,130
,694,1599,1,VENUE,user_21,bbbbb,⬜️⬜️⬜️⬜️⬜️,6.083264512
,695,1599,2,VENUE,user_21,bbbyb,⬜️⬜️⬜️🟨⬜️,12.0293527890849
,696,1599,3,VENUE,user_21,bggbb,⬜️🟩🟩⬜️⬜️,55.6499587072
,697,1599,4,VENUE,user_21,bggbb,⬜️🟩🟩⬜️⬜️,55.6499587072
,698,1599,5,VENUE,user_21,bggbb,⬜️🟩🟩⬜️⬜️,55.6499587072
,699,1599,6,VENUE,user_21,ggggg,🟩🟩🟩🟩🟩,130
,700,1600,1,SHORT,user_4,ggggg,🟩🟩🟩🟩🟩,130
,701,1600,1,SHORT,user_1,ggggg,🟩🟩🟩🟩🟩,130
,702,1600,1,SHORT,user_0,bbbbb,⬜️⬜️⬜️⬜️⬜️,6.083264512
,703,1600,2,SHORT,user_0,gbggb,🟩⬜️🟩🟩⬜️,80.4333058048
,704,1600,3,SHORT,user_0,ggggg,🟩🟩🟩🟩🟩,130
,705,1600,1,SHORT,user_3,bbyyy,⬜️⬜️🟨🟨🟨,23.9215293432546
,706,1600,2,SHORT,user_3,bybbb,⬜️🟨⬜️⬜️⬜️,12.0293527890849
,707,1600,3,SHORT,user_3,ggggg,🟩🟩🟩🟩🟩,130
,708,1600,1,SHORT,user_8,byyby,⬜️🟨🟨⬜️🟨,23.9215293432546
,709,1600,2,SHORT,user_8,bygyg,⬜️🟨🟩🟨🟩,67.5421352613697
,710,1600,3,SHORT,user_8,ggggg,🟩🟩🟩🟩🟩,130
,711,1600,1,SHORT,user_13,bybby,⬜️🟨⬜️⬜️🟨,17.9754410661697
,712,1600,2,SHORT,user_13,gyggb,🟩🟨🟩🟩⬜️,86.3793940818849
,713,1600,3,SHORT,user_13,gbggg,🟩⬜️🟩🟩🟩,105.2166529024
,714,1600,4,SHORT,user_13,ggggg,🟩🟩🟩🟩🟩,130
,715,1600,1,SHORT,user_18,bbbby,⬜️⬜️⬜️⬜️🟨,12.0293527890849
,716,1600,2,SHORT,user_18,gyggb,🟩🟨🟩🟩⬜️,86.3793940818849
,717,1600,3,SHORT,user_18,gbggg,🟩⬜️🟩🟩🟩,105.2166529024
,718,1600,4,SHORT,user_18,ggggg,🟩🟩🟩🟩🟩,130
,719,1600,1,SHORT,user_17,bbbby,⬜️⬜️⬜️⬜️🟨,12.0293527890849
,720,1600,2,SHORT,user_17,bbgyy,⬜️⬜️🟩🟨🟨,42.7587881637697
,721,1600,3,SHORT,user_17,gygbb,🟩🟨🟩⬜️⬜️,61.5960469842849
,722,1600,4,SHORT,user_17,gbgbg,🟩⬜️🟩⬜️🟩,80.4333058048
,723,1600,5,SHORT,user_17,ggggg,🟩🟩🟩🟩🟩,130
,724,1600,1,SHORT,user_15,bbbby,⬜️⬜️⬜️⬜️🟨,12.0293527890849
,725,1600,2,SHORT,user_15,yygbb,🟨🟨🟩⬜️⬜️,42.7587881637697
,726,1600,3,SHORT,user_15,ybgyg,🟨⬜️🟩🟨🟩,67.5421352613697
,727,1600,4,SHORT,user_15,gbggg,🟩⬜️🟩🟩🟩,105.2166529024
,728,1600,5,SHORT,user_15,ggggg,🟩🟩🟩🟩🟩,130
,729,1600,1,SHORT,user_12,ybbbb,🟨⬜️⬜️⬜️⬜️,12.0293527890849
,730,1600,2,SHORT,user_12,bbgby,⬜️⬜️🟩⬜️🟨,36.8126998866849
,731,1600,3,SHORT,user_12,bbggy,⬜️⬜️🟩🟩🟨,61.5960469842849
,732,1600,4,SHORT,user_12,gbggb,🟩⬜️🟩🟩⬜️,80.4333058048
,733,1600,5,SHORT,user_12,gyggb,🟩🟨🟩🟩⬜️,86.3793940818849
,734,1600,6,SHORT,user_12,ggggg,🟩🟩🟩🟩🟩,130
,735,1601,1,GUISE,user_0,bbgyy,⬜️⬜️🟩🟨🟨,42.7587881637697
,736,1601,2,GUISE,user_0,yggbg,🟨🟩🟩⬜️🟩,86.3793940818849
,737,1601,3,GUISE,user_0,ggggg,🟩🟩🟩🟩🟩,130
,738,1601,1,GUISE,user_4,byyyb,⬜️🟨🟨🟨⬜️,23.9215293432546
,739,1601,2,GUISE,user_4,ggygb,🟩🟩🟨🟩⬜️,86.3793940818849
,740,1601,3,GUISE,user_4,ggggg,🟩🟩🟩🟩🟩,130
,741,1601,1,GUISE,user_21,bbbyb,⬜️⬜️⬜️🟨⬜️,12.0293527890849
,742,1601,2,GUISE,user_21,bbgbg,⬜️⬜️🟩⬜️🟩,55.6499587072
,743,1601,3,GUISE,user_21,gbgbg,🟩⬜️🟩⬜️🟩,80.4333058048
,744,1601,4,GUISE,user_21,ggggg,🟩🟩🟩🟩🟩,130
,745,1601,1,GUISE,user_8,bbbyy,⬜️⬜️⬜️🟨🟨,17.9754410661697
,746,1601,2,GUISE,user_8,ygybb,🟨🟩🟨⬜️⬜️,42.7587881637697
,747,1601,3,GUISE,user_8,ggygb,🟩🟩🟨🟩⬜️,86.3793940818849
,748,1601,4,GUISE,user_8,ggggg,🟩🟩🟩🟩🟩,130
,749,1601,1,GUISE,user_13,bbbbb,⬜️⬜️⬜️⬜️⬜️,6.083264512
,750,1601,2,GUISE,user_13,ybybb,🟨⬜️🟨⬜️⬜️,17.9754410661697
,751,1601,3,GUISE,user_13,bbgyy,⬜️⬜️🟩🟨🟨,42.7587881637697
,752,1601,4,GUISE,user_13,ggggg,🟩🟩🟩🟩🟩,130
,753,1601,1,GUISE,user_15,bbybb,⬜️⬜️🟨⬜️⬜️,12.0293527890849
,754,1601,2,GUISE,user_15,yybbb,🟨🟨⬜️⬜️⬜️,17.9754410661697
,755,1601,3,GUISE,user_15,bbbgg,⬜️⬜️⬜️🟩🟩,55.6499587072
,756,1601,4,GUISE,user_15,ggggg,🟩🟩🟩🟩🟩,130
,757,1601,1,GUISE,user_18,bgbyb,⬜️🟩⬜️🟨⬜️,36.8126998866849
,758,1601,2,GUISE,user_18,bggbb,⬜️🟩🟩⬜️⬜️,55.6499587072
,759,1601,3,GUISE,user_18,bggbg,⬜️🟩🟩⬜️🟩,80.4333058048
,760,1601,4,GUISE,user_18,ggggg,🟩🟩🟩🟩🟩,130
,761,1601,1,GUISE,user_2,bbbbb,⬜️⬜️⬜️⬜️⬜️,6.083264512
,762,1601,2,GUISE,user_2,bbbyy,⬜️⬜️⬜️🟨🟨,17.9754410661697
,763,1601,3,GUISE,user_2,yggbg,🟨🟩🟩⬜️🟩,86.3793940818849
,764,1601,4,GUISE,user_2,ggggg,🟩🟩🟩🟩🟩,130
,765,1601,1,GUISE,user_12,byyyb,⬜️🟨🟨🟨⬜️,23.9215293432546
,766,1601,2,GUISE,user_12,byyyb,⬜️🟨🟨🟨⬜️,23.9215293432546
,767,1601,3,GUISE,user_12,yybyg,🟨🟨⬜️🟨🟩,48.7048764408546
,768,1601,4,GUISE,user_12,ggggg,🟩🟩🟩🟩🟩,130
,769,1601,1,GUISE,user_3,ybbbb,🟨⬜️⬜️⬜️⬜️,12.0293527890849
,770,1601,2,GUISE,user_3,bbybb,⬜️⬜️🟨⬜️⬜️,12.0293527890849
,771,1601,3,GUISE,user_3,bbgbb,⬜️⬜️🟩⬜️⬜️,30.8666116096
,772,1601,4,GUISE,user_3,bbggg,⬜️⬜️🟩🟩🟩,80.4333058048
,773,1601,5,GUISE,user_3,ggggg,🟩🟩🟩🟩🟩,130
,774,1601,1,GUISE,user_1,ybybb,🟨⬜️🟨⬜️⬜️,17.9754410661697
,775,1601,2,GUISE,user_1,bbygb,⬜️⬜️🟨🟩⬜️,36.8126998866849
,776,1601,3,GUISE,user_1,bbygg,⬜️⬜️🟨🟩🟩,61.5960469842849
,777,1601,4,GUISE,user_1,bgbgg,⬜️🟩⬜️🟩🟩,80.4333058048
,778,1601,5,GUISE,user_1,bybyg,⬜️🟨⬜️🟨🟩,42.7587881637697
,779,1601,6,GUISE,user_1,ggggg,🟩🟩🟩🟩🟩,130
